"Marke,Zulassung,PS,Kilometerstand,Preis"
"volkswagen,2001,150,""150,000km"",""$2,700"""
"audi,2007,170,""150,000km"",""$8,500"""
"opel,2006,179,""125,000km"",""$8,200"""
"volkswagen,2008,90,""150,000km"",""$4,000"""
"opel,2005,125,""125,000km"",""$3,800"""
"volkswagen,2016,174,""150,000km"",""$10,000"""
"ford,1987,150,""125,000km"",""$5,990"""
"toyota,2003,110,""125,000km"",""$3,890"""
"volkswagen,2017,75,""150,000km"",$650"
"volkswagen,1997,75,""150,000km"",""$1,100"""
"volkswagen,1996,68,""150,000km"",""$3,100"""
"bmw,1997,150,""150,000km"",""$1,400"""
"porsche,1986,150,""150,000km"",""$8,400"""
"volkswagen,2017,313,""150,000km"",""$7,300"""
"volkswagen,1994,75,""80,000km"",$250"
"audi,2002,163,""150,000km"",""$4,000"""
"peugeot,1999,60,""150,000km"",$950"
"volkswagen,2005,140,""150,000km"",""$3,250"""
"audi,2009,163,""50,000km"",""$16,500"""
"daewoo,2004,122,""150,000km"",$850"
"volkswagen,1999,75,""150,000km"",""$1,450"""
"opel,2003,122,""150,000km"",""$3,300"""
"volkswagen,2007,174,""150,000km"",""$16,500"""
"volvo,2005,0,""150,000km"",""$2,990"""
"mercedes_benz,1998,136,""150,000km"",$0"
"ford,1999,75,""150,000km"",$599"
"ford,1997,50,""90,000km"",$990"
"ford,2002,145,""150,000km"",""$1,800"""
"fiat,1997,0,""150,000km"",$250"
"renault,2008,0,""20,000km"",""$6,900"""
"nissan,2002,0,""150,000km"",$599"
"volkswagen,2001,110,""150,000km"",""$3,450"""
"opel,2000,95,""150,000km"",$400"
"renault,1999,75,""150,000km"",$900"
"fiat,2006,103,""150,000km"",""$2,250"""
"dacia,2011,107,""125,000km"",""$8,700"""
"fiat,2005,0,""150,000km"",""$1,150"""
"subaru,2008,94,""70,000km"",""$4,550"""
"dacia,2009,75,""60,000km"",""$2,500"""
"ford,1999,116,""150,000km"",$700"
"audi,2005,150,""125,000km"",""$8,499"""
"renault,2001,75,""150,000km"",$600"
"volkswagen,2003,136,""150,000km"",""$4,399"""
"toyota,2003,85,""60,000km"",""$2,900"""
"ford,2003,116,""150,000km"",""$2,222"""
"mercedes_benz,2011,184,""60,000km"",""$22,500"""
"opel,2009,160,""150,000km"",""$10,499"""
"smart,2008,45,""125,000km"",""$4,500"""
"volkswagen,2000,75,""150,000km"",""$1,200"""
"mercedes_benz,2008,170,""150,000km"",""$14,999"""
"fiat,1996,0,""150,000km"",$550"
"skoda,2003,75,""150,000km"",""$1,700"""
"suzuki,1993,63,""125,000km"",$250"
"ford,1997,0,""150,000km"",$550"
"mercedes_benz,2003,163,""150,000km"",""$2,050"""
"smart,2003,45,""125,000km"",""$2,500"""
"sonstige_autos,2001,0,""150,000km"",""$4,000"""
"volkswagen,1999,60,""150,000km"",""$1,111"""
"mercedes_benz,1990,160,""150,000km"",""$2,450"""
"smart,2009,82,""60,000km"",""$4,800"""
"mazda,2003,141,""150,000km"",""$3,200"""
"volkswagen,1997,101,""150,000km"",""$2,200"""
"nissan,1996,83,""150,000km"",""$2,400"""
"audi,2007,170,""150,000km"",""$11,500"""
"ford,2005,155,""150,000km"",""$2,199"""
"mercedes_benz,2005,0,""150,000km"",""$12,000"""
"ford,1998,116,""150,000km"",$200"
"volkswagen,1999,75,""150,000km"",""$1,100"""
"chevrolet,2008,52,""70,000km"",""$2,900"""
"mercedes_benz,2002,163,""150,000km"",""$2,850"""
"peugeot,2001,133,""150,000km"",""$3,850"""
"renault,2001,140,""150,000km"",""$1,899"""
"chrysler,1999,150,""150,000km"",$350"
"volkswagen,2011,105,""80,000km"",""$9,000"""
"opel,2002,130,""150,000km"",""$1,699"""
"audi,2005,140,""150,000km"",""$6,900"""
"mercedes_benz,2001,82,""80,000km"",""$2,499"""
"bmw,2001,231,""150,000km"",""$6,499"""
"volkswagen,1997,50,""150,000km"",$200"
"audi,2013,150,""30,000km"",""$26,500"""
"volkswagen,2013,105,""50,000km"",""$14,250"""
"renault,2001,107,""150,000km"",$800"
"ford,2014,0,""40,000km"",""$9,200"""
"ford,2000,90,""150,000km"",$500"
"opel,2009,60,""150,000km"",""$2,550"""
"daewoo,2017,0,""100,000km"",""$2,000"""
"volkswagen,2007,64,""100,000km"",""$4,270"""
"audi,2000,180,""150,000km"",""$3,999"""
"opel,1997,136,""125,000km"",$150"
"sonstige_autos,1991,140,""100,000km"",""$6,800"""
"volkswagen,2009,80,""60,000km"",""$6,600"""
"opel,1998,54,""125,000km"",$0"
"renault,1999,0,""150,000km"",$0"
"mercedes_benz,2003,143,""150,000km"",""$5,999"""
"land_rover,2000,120,""150,000km"",""$2,250"""
"mercedes_benz,2004,150,""150,000km"",""$8,900"""
"volkswagen,2006,140,""150,000km"",""$9,199"""
"volkswagen,1994,75,""150,000km"",$375"
"opel,2004,177,""150,000km"",""$3,999"""
"volkswagen,2004,0,""150,000km"",""$2,700"""
"bmw,2005,129,""20,000km"",""$6,999"""
"kia,2006,65,""100,000km"",""$2,650"""
"mercedes_benz,1999,102,""150,000km"",$0"
"audi,2005,177,""90,000km"",""$12,800"""
"mitsubishi,2013,117,""30,000km"",""$13,000"""
"audi,2006,140,""150,000km"",""$7,299"""
"honda,2016,90,""150,000km"",$500"
"mercedes_benz,1998,218,""150,000km"",$700"
"chevrolet,1995,275,""150,000km"",""$5,555"""
"audi,2012,86,""60,000km"",""$10,900"""
"opel,2012,114,""100,000km"",""$6,000"""
"mini,2002,90,""150,000km"",""$3,250"""
"toyota,2010,90,""80,000km"",""$8,000"""
"ford,2001,131,""150,000km"",""$1,400"""
"ford,2006,109,""150,000km"",""$3,000"""
"volkswagen,2007,54,""100,000km"",""$3,500"""
"ford,2005,0,""150,000km"",$800"
"volkswagen,2011,105,""150,000km"",""$10,499"""
"renault,2002,58,""150,000km"",$999"
"bmw,2005,0,""150,000km"",""$8,699"""
"volkswagen,2011,85,""80,000km"",""$8,290"""
"volkswagen,2000,75,""150,000km"",$0"
"audi,2007,140,""150,000km"",""$5,800"""
"audi,2007,102,""150,000km"",""$7,650"""
"volkswagen,2006,174,""150,000km"",""$16,200"""
"ford,1999,85,""150,000km"",$500"
"volkswagen,1983,69,""150,000km"",""$18,000"""
"audi,2016,0,""40,000km"",""$2,500"""
"mercedes_benz,2010,190,""150,000km"",""$11,500"""
"kia,1999,133,""150,000km"",$400"
"audi,1989,75,""150,000km"",$600"
"bmw,2006,122,""150,000km"",""$7,500"""
"opel,2011,120,""70,000km"",""$8,650"""
"ford,2002,256,""100,000km"",""$15,900"""
"volkswagen,2011,105,""125,000km"",""$9,490"""
"volkswagen,2000,105,""150,000km"",$0"
"mazda,2006,147,""150,000km"",""$5,750"""
"volkswagen,1999,102,""150,000km"",""$4,000"""
"jeep,2005,163,""150,000km"",""$6,100"""
"honda,2005,83,""150,000km"",""$2,700"""
"bmw,1991,299,""125,000km"",""$20,000"""
"skoda,2004,102,""125,000km"",""$3,500"""
"volkswagen,2000,180,""125,000km"",""$2,600"""
"volkswagen,1998,100,""150,000km"",""$1,200"""
"volkswagen,2000,60,""150,000km"",""$1,800"""
"opel,1996,60,""150,000km"",$350"
"volkswagen,2002,131,""150,000km"",""$4,199"""
"smart,2012,54,""40,000km"",""$6,950"""
"bmw,2006,231,""150,000km"",""$14,999"""
"volkswagen,1994,174,""150,000km"",$890"
"mercedes_benz,1990,136,""150,000km"",""$2,700"""
"mercedes_benz,2006,116,""150,000km"",""$2,800"""
"ford,2000,110,""150,000km"",""$1,800"""
"subaru,1998,122,""150,000km"",""$3,299"""
"renault,1998,58,""125,000km"",$270"
"suzuki,2003,128,""150,000km"",""$3,499"""
"volkswagen,1999,60,""150,000km"",""$1,111"""
"bmw,2008,122,""125,000km"",""$8,500"""
"jaguar,2006,207,""150,000km"",""$7,900"""
"bmw,1999,250,""150,000km"",""$2,950"""
"bmw,2000,150,""150,000km"",""$3,000"""
"volkswagen,2005,179,""150,000km"",""$2,699"""
"mazda,1998,110,""150,000km"",""$2,500"""
"opel,1997,55,""150,000km"",$149"
"volkswagen,1998,75,""150,000km"",$750"
"renault,2011,131,""70,000km"",""$12,000"""
"fiat,2008,120,""150,000km"",""$3,800"""
"volkswagen,1997,102,""100,000km"",""$5,800"""
"bmw,2000,193,""150,000km"",""$2,300"""
"volkswagen,2004,104,""150,000km"",""$4,500"""
"opel,2002,125,""150,000km"",""$2,950"""
"seat,2017,104,""150,000km"",""$2,400"""
"volkswagen,1999,50,""150,000km"",$980"
"renault,2009,75,""30,000km"",""$3,500"""
"peugeot,2005,68,""80,000km"",""$3,380"""
"fiat,1996,60,""150,000km"",$300"
"bmw,1997,170,""150,000km"",""$3,500"""
"renault,2001,0,""150,000km"",$450"
"skoda,1999,75,""150,000km"",$799"
"jaguar,2015,0,""10,000km"",$70"
"mercedes_benz,1996,101,""150,000km"",$400"
"bmw,2001,118,""150,000km"",""$2,800"""
"audi,2001,102,""100,000km"",""$2,700"""
"bmw,2000,170,""150,000km"",""$3,300"""
"mercedes_benz,2007,183,""50,000km"",""$12,400"""
"ford,2017,60,""125,000km"",""$1,850"""
"volkswagen,2000,75,""150,000km"",$0"
"volkswagen,2016,90,""150,000km"",$500"
"fiat,2009,69,""80,000km"",""$7,499"""
"honda,2017,90,""150,000km"",""$1,200"""
"smart,2001,0,""125,000km"",""$1,999"""
"volkswagen,1993,110,""150,000km"",""$2,999"""
"volvo,2004,122,""150,000km"",""$2,000"""
"alfa_romeo,2003,116,""150,000km"",""$1,500"""
"ford,1999,44,""125,000km"",$280"
"bmw,2007,163,""80,000km"",""$14,499"""
"bmw,2017,0,""150,000km"",""$1,350"""
"opel,2007,80,""150,000km"",""$2,999"""
"honda,2000,125,""150,000km"",""$1,999"""
"fiat,2004,0,""150,000km"",""$1,800"""
"peugeot,2000,135,""150,000km"",""$1,390"""
"volkswagen,2004,131,""150,000km"",""$3,800"""
"opel,1998,65,""150,000km"",$950"
"renault,2000,107,""125,000km"",""$1,850"""
"alfa_romeo,2000,150,""150,000km"",$900"
"opel,1997,75,""150,000km"",$300"
"audi,2003,0,""150,000km"",""$3,899"""
"ford,2009,116,""150,000km"",""$5,500"""
"seat,2004,105,""150,000km"",""$1,300"""
"volkswagen,2000,75,""150,000km"",$500"
"opel,1997,60,""150,000km"",""$1,500"""
"opel,1999,116,""100,000km"",$850"
"bmw,1993,113,""150,000km"",""$3,900"""
"volkswagen,2001,102,""90,000km"",""$3,350"""
"alfa_romeo,2006,200,""150,000km"",""$7,500"""
"volkswagen,2007,69,""150,000km"",""$3,999"""
"mercedes_benz,2008,95,""125,000km"",""$9,990"""
"volkswagen,1998,50,""150,000km"",$350"
"bmw,2012,122,""50,000km"",""$13,680"""
"mazda,2004,136,""150,000km"",""$1,400"""
"mercedes_benz,2008,156,""70,000km"",""$13,500"""
"opel,2003,87,""125,000km"",""$2,850"""
"opel,1999,101,""150,000km"",$1"
"opel,2006,125,""125,000km"",""$4,800"""
"mercedes_benz,1994,394,""150,000km"",""$14,999"""
"renault,2014,120,""20,000km"",""$15,000"""
"bmw,2013,204,""70,000km"",""$26,000"""
"ford,2003,0,""5,000km"",""$3,100"""
"nissan,2009,68,""50,000km"",""$4,150"""
"bmw,2007,197,""150,000km"",""$6,100"""
"volkswagen,2002,54,""150,000km"",""$2,660"""
"toyota,2011,68,""60,000km"",""$4,900"""
"volkswagen,2014,220,""30,000km"",""$22,250"""
"lada,2018,0,""150,000km"",""$2,100"""
"audi,2008,143,""150,000km"",""$8,800"""
"renault,2002,75,""150,000km"",$899"
"mercedes_benz,2008,170,""150,000km"",""$9,500"""
"volkswagen,2008,105,""150,000km"",""$3,200"""
"fiat,2000,45,""90,000km"",$949"
"nissan,2004,111,""150,000km"",""$1,499"""
"audi,2007,326,""150,000km"",""$11,900"""
"opel,2002,90,""150,000km"",""$1,250"""
"toyota,2009,74,""5,000km"",""$8,690"""
"audi,2014,150,""60,000km"",""$24,500"""
"mercedes_benz,2000,102,""150,000km"",""$2,949"""
"volkswagen,1997,75,""125,000km"",""$1,200"""
"fiat,2006,95,""90,000km"",""$2,899"""
"mercedes_benz,2005,272,""150,000km"",""$7,400"""
"skoda,2001,118,""150,000km"",""$2,850"""
"bmw,2006,150,""150,000km"",""$7,950"""
"kia,1999,133,""150,000km"",$500"
"ford,2000,95,""150,000km"",$350"
"seat,2001,75,""150,000km"",""$1,200"""
"opel,2012,140,""30,000km"",""$13,500"""
"opel,1999,136,""150,000km"",$300"
"kia,2010,0,""125,000km"",""$8,450"""
"ford,2009,175,""150,000km"",""$6,900"""
"sonstige_autos,2000,0,""150,000km"",$0"
"opel,2002,101,""150,000km"",$890"
"volkswagen,2003,131,""150,000km"",""$2,350"""
"bmw,2000,101,""150,000km"",$250"
"opel,2005,90,""150,000km"",""$4,950"""
"volkswagen,2010,136,""150,000km"",""$8,550"""
"mercedes_benz,2007,170,""80,000km"",""$14,000"""
"renault,2008,76,""80,000km"",""$4,500"""
"volkswagen,2012,90,""50,000km"",""$7,100"""
"peugeot,2001,60,""150,000km"",$980"
"volkswagen,1995,151,""150,000km"",""$13,000"""
"renault,1997,54,""125,000km"",$999"
"opel,1998,116,""150,000km"",$999"
"bmw,2005,0,""150,000km"",""$4,300"""
"nissan,2004,280,""125,000km"",""$12,999"""
"mercedes_benz,2010,136,""125,000km"",""$14,500"""
"bmw,1997,102,""150,000km"",$500"
"audi,2007,420,""125,000km"",""$28,900"""
"volkswagen,1997,1,""5,000km"",$300"
"peugeot,2011,156,""70,000km"",""$17,000"""
"smart,2010,98,""90,000km"",""$6,450"""
"volkswagen,2006,105,""150,000km"",""$4,800"""
"dacia,2010,75,""20,000km"",""$3,800"""
"renault,2011,250,""60,000km"",$0"
"toyota,2010,68,""50,000km"",""$5,350"""
"opel,1999,75,""150,000km"",""$1,390"""
"volkswagen,2011,102,""40,000km"",""$14,500"""
"fiat,2004,105,""150,000km"",""$1,900"""
"audi,2004,163,""150,000km"",""$5,750"""
"bmw,1998,116,""150,000km"",""$4,900"""
"volkswagen,1993,98,""150,000km"",""$5,300"""
"audi,2012,333,""125,000km"",""$35,980"""
"opel,2005,150,""150,000km"",""$3,000"""
"opel,1999,136,""150,000km"",$800"
"mercedes_benz,2011,170,""150,000km"",""$13,450"""
"volkswagen,2000,110,""150,000km"",""$2,200"""
"kia,2014,99,""40,000km"",""$13,900"""
"audi,2011,143,""150,000km"",""$13,790"""
"volkswagen,2000,75,""150,000km"",$500"
"volkswagen,2006,150,""80,000km"",""$8,490"""
"mercedes_benz,1992,179,""150,000km"",""$2,700"""
"lada,1987,0,""100,000km"",$890"
"audi,2007,163,""100,000km"",""$12,690"""
"audi,2012,333,""70,000km"",""$38,500"""
"volkswagen,1996,0,""150,000km"",""$1,000"""
"citroen,2017,60,""150,000km"",""$1,450"""
"bmw,2006,306,""150,000km"",""$15,500"""
"mercedes_benz,1999,136,""150,000km"",""$1,999"""
"hyundai,2010,163,""60,000km"",""$11,950"""
"ford,2003,60,""125,000km"",$250"
"mercedes_benz,2010,163,""150,000km"",""$7,250"""
"hyundai,2013,184,""10,000km"",""$19,900"""
"volkswagen,1998,75,""150,000km"",""$1,800"""
"volkswagen,2004,116,""150,000km"",""$6,450"""
"skoda,2014,75,""30,000km"",""$14,100"""
"volkswagen,2014,110,""20,000km"",""$21,490"""
"seat,2009,200,""90,000km"",""$9,500"""
"renault,2006,113,""150,000km"",""$1,800"""
"citroen,2009,68,""60,000km"",""$3,899"""
"mercedes_benz,2003,158,""150,000km"",""$5,850"""
"nissan,2002,0,""80,000km"",""$2,499"""
"volkswagen,2005,55,""150,000km"",""$1,600"""
"sonstige_autos,2005,258,""125,000km"",""$7,900"""
"opel,2017,75,""150,000km"",$870"
"hyundai,2012,90,""80,000km"",""$9,999"""
"opel,2006,101,""150,000km"",""$2,700"""
"chrysler,2000,163,""150,000km"",$590"
"mercedes_benz,1960,0,""50,000km"",""$2,590"""
"volkswagen,1991,45,""150,000km"",""$1,200"""
"renault,2006,84,""150,000km"",""$3,300"""
"audi,2000,0,""150,000km"",""$3,999"""
"opel,1997,55,""150,000km"",$500"
"volkswagen,1992,75,""40,000km"",$500"
"opel,2001,0,""150,000km"",$800"
"mercedes_benz,2007,95,""20,000km"",""$9,950"""
"volvo,1998,116,""150,000km"",""$1,300"""
"volkswagen,2000,150,""150,000km"",""$1,850"""
"rover,1998,77,""100,000km"",""$1,000"""
"ford,1999,0,""150,000km"",$999"
"smart,2002,54,""125,000km"",""$2,090"""
"citroen,2000,75,""150,000km"",$999"
"audi,1999,165,""150,000km"",""$2,900"""
"renault,2007,135,""125,000km"",""$4,799"""
"ford,1997,0,""150,000km"",$200"
"renault,2017,75,""150,000km"",""$1,500"""
"opel,2006,155,""150,000km"",""$3,200"""
"audi,1990,0,""150,000km"",$300"
"audi,1997,125,""150,000km"",""$3,799"""
"opel,2016,125,""150,000km"",$900"
"bmw,2001,184,""150,000km"",""$3,500"""
"fiat,2003,90,""150,000km"",""$3,399"""
"hyundai,2009,109,""150,000km"",""$4,300"""
"bmw,2018,102,""40,000km"",""$14,900"""
"seat,2002,105,""150,000km"",""$2,650"""
"opel,2000,60,""150,000km"",$900"
"ford,2014,101,""20,000km"",""$13,500"""
"volkswagen,1995,90,""150,000km"",$450"
"volkswagen,1999,200,""150,000km"",""$2,600"""
"opel,1997,90,""150,000km"",$500"
"mercedes_benz,2008,170,""150,000km"",""$8,800"""
"ford,2003,60,""150,000km"",$500"
"subaru,1999,211,""150,000km"",""$3,000"""
"volkswagen,1997,90,""150,000km"",""$2,150"""
"bmw,2001,184,""150,000km"",""$4,750"""
"audi,2007,170,""150,000km"",""$6,800"""
"volkswagen,1996,55,""150,000km"",$400"
"citroen,2000,0,""150,000km"",""$1,400"""
"mercedes_benz,1998,125,""150,000km"",""$2,600"""
"volkswagen,1990,0,""150,000km"",$0"
"opel,2003,177,""150,000km"",""$2,222"""
"ford,2005,0,""150,000km"",$200"
"volkswagen,1996,60,""150,000km"",$800"
"skoda,1997,101,""150,000km"",$550"
"volkswagen,2011,105,""150,000km"",""$8,990"""
"volkswagen,2003,131,""150,000km"",""$3,750"""
"volkswagen,1998,61,""150,000km"",""$1,600"""
"mitsubishi,2016,75,""150,000km"",$700"
"chevrolet,1992,165,""150,000km"",""$8,500"""
"opel,1997,75,""150,000km"",$200"
"volkswagen,2003,131,""150,000km"",""$3,300"""
"renault,1999,75,""150,000km"",$400"
"honda,2016,66,""125,000km"",$0"
"volkswagen,2011,105,""70,000km"",""$12,999"""
"volkswagen,2000,116,""150,000km"",""$2,499"""
"ford,1999,101,""150,000km"",$900"
"volkswagen,2002,131,""150,000km"",""$3,000"""
"mercedes_benz,2000,224,""150,000km"",""$7,900"""
"opel,2000,0,""125,000km"",$0"
"nissan,2003,89,""60,000km"",""$3,450"""
"volkswagen,2003,60,""150,000km"",""$1,650"""
"honda,1991,124,""150,000km"",$500"
"seat,2001,110,""150,000km"",""$1,800"""
"mercedes_benz,2001,95,""150,000km"",""$2,000"""
"opel,2007,140,""150,000km"",""$5,000"""
"audi,2001,150,""150,000km"",""$4,000"""
"opel,2003,101,""150,000km"",""$1,950"""
"audi,2008,170,""150,000km"",""$10,500"""
"mercedes_benz,1997,204,""150,000km"",""$3,500"""
"bmw,2012,184,""30,000km"",""$26,400"""
"mercedes_benz,2009,170,""40,000km"",""$20,500"""
"volkswagen,2003,131,""30,000km"",""$3,300"""
"renault,2005,130,""150,000km"",""$1,699"""
"seat,2001,110,""150,000km"",""$1,850"""
"volkswagen,2014,150,""30,000km"",""$22,700"""
"volkswagen,2010,75,""125,000km"",""$8,500"""
"bmw,2009,245,""150,000km"",""$20,800"""
"volkswagen,1997,75,""150,000km"",$700"
"chevrolet,2005,109,""125,000km"",""$1,999"""
"audi,2007,140,""150,000km"",""$7,900"""
"bmw,2003,0,""150,000km"",""$2,300"""
"mercedes_benz,2000,0,""150,000km"",""$3,100"""
"volkswagen,1997,101,""150,000km"",$600"
"volkswagen,2006,60,""100,000km"",""$1,000"""
"audi,1995,125,""150,000km"",$500"
"volkswagen,1995,60,""150,000km"",$300"
"bmw,2003,150,""150,000km"",$1"
"volkswagen,1999,116,""150,000km"",""$2,500"""
"citroen,2010,75,""70,000km"",""$7,900"""
"audi,2001,131,""150,000km"",""$2,050"""
"renault,1998,58,""100,000km"",$900"
"ford,2004,101,""150,000km"",$900"
"bmw,1983,125,""125,000km"",""$8,000"""
"peugeot,2004,75,""125,000km"",$0"
"hyundai,2005,100,""150,000km"",""$1,700"""
"citroen,2005,109,""150,000km"",""$1,850"""
"volkswagen,1995,0,""150,000km"",$750"
"opel,2002,54,""150,000km"",""$1,100"""
"nissan,2000,54,""125,000km"",""$1,550"""
"volkswagen,2006,140,""150,000km"",""$7,500"""
"subaru,2004,94,""50,000km"",""$3,999"""
"peugeot,2002,75,""150,000km"",$689"
"peugeot,2002,68,""150,000km"",$950"
"volkswagen,2009,0,""80,000km"",""$7,900"""
"opel,1998,75,""125,000km"",$450"
"ford,1999,60,""125,000km"",""$1,000"""
"toyota,2005,140,""20,000km"",""$10,980"""
"volkswagen,1997,101,""150,000km"",$550"
"toyota,1995,88,""150,000km"",""$1,299"""
"hyundai,2003,136,""150,000km"",""$4,000"""
"audi,2011,143,""125,000km"",""$15,900"""
"volkswagen,2011,140,""125,000km"",""$13,950"""
"opel,2002,147,""150,000km"",""$3,300"""
"alfa_romeo,2001,120,""150,000km"",$460"
"chevrolet,2013,140,""30,000km"",""$13,499"""
"ford,1995,90,""100,000km"",$999"
"ford,1999,101,""5,000km"",""$1,100"""
"opel,2016,0,""150,000km"",$290"
"audi,2000,150,""150,000km"",""$1,300"""
"opel,1997,45,""150,000km"",$200"
"volkswagen,2008,69,""50,000km"",""$5,999"""
"fiat,2005,100,""125,000km"",""$2,850"""
"bmw,2005,150,""150,000km"",$0"
"bmw,2004,192,""150,000km"",""$8,999"""
"opel,2001,108,""150,000km"",$760"
"renault,2010,75,""80,000km"",""$5,100"""
"bmw,2016,101,""150,000km"",""$1,699"""
"ford,2009,140,""150,000km"",""$8,999"""
"volkswagen,1999,125,""150,000km"",""$1,999"""
"bmw,1995,140,""125,000km"",$950"
"smart,2008,84,""125,000km"",""$3,699"""
"mercedes_benz,2001,116,""150,000km"",""$1,799"""
"mini,2002,116,""90,000km"",""$3,800"""
"volkswagen,1994,45,""5,000km"",$150"
"ford,2001,60,""150,000km"",$400"
"ford,2017,116,""150,000km"",$450"
"mercedes_benz,2005,101,""150,000km"",""$2,750"""
"volkswagen,2003,131,""150,000km"",""$2,700"""
"mini,2010,0,""125,000km"",""$12,300"""
"ford,2002,60,""150,000km"",""$1,490"""
"opel,2005,150,""125,000km"",""$4,499"""
"mercedes_benz,2010,170,""30,000km"",""$12,100"""
"ford,2008,140,""150,000km"",""$8,999"""
"mercedes_benz,2000,90,""125,000km"",""$2,500"""
"volkswagen,2016,0,""5,000km"",$150"
"audi,2017,90,""150,000km"",$750"
"volkswagen,2006,115,""150,000km"",$0"
"volkswagen,2003,75,""150,000km"",""$2,499"""
"smart,2008,71,""50,000km"",""$5,490"""
"mercedes_benz,2005,143,""100,000km"",""$8,600"""
"fiat,2004,103,""150,000km"",""$1,200"""
"opel,2007,105,""125,000km"",""$4,900"""
"renault,2002,75,""150,000km"",""$1,400"""
"bmw,2012,116,""70,000km"",""$17,500"""
"volkswagen,1998,151,""150,000km"",""$5,450"""
"bmw,1994,102,""150,000km"",""$1,350"""
"volkswagen,1990,45,""150,000km"",$250"
"bmw,2004,116,""150,000km"",""$2,900"""
"bmw,2009,0,""100,000km"",""$9,900"""
"bmw,1999,125,""150,000km"",""$1,600"""
"ford,2005,109,""150,000km"",""$2,250"""
"audi,2005,140,""150,000km"",""$3,750"""
"peugeot,2009,73,""100,000km"",""$4,700"""
"audi,2005,200,""100,000km"",""$9,999"""
"volkswagen,2002,131,""125,000km"",""$4,950"""
"fiat,1994,55,""150,000km"",$250"
"hyundai,2014,184,""10,000km"",""$21,900"""
"ford,2000,0,""150,000km"",$320"
"toyota,2006,68,""150,000km"",""$2,580"""
"hyundai,2011,0,""125,000km"",""$13,850"""
"audi,2000,179,""150,000km"",""$6,200"""
"ford,2017,75,""150,000km"",$999"
"renault,1998,54,""150,000km"",$300"
"volkswagen,2001,101,""150,000km"",""$3,199"""
"opel,1969,90,""100,000km"",""$3,000"""
"volkswagen,2011,80,""30,000km"",""$9,500"""
"audi,2005,140,""150,000km"",""$7,250"""
"opel,2014,0,""30,000km"",""$12,900"""
"audi,2010,143,""150,000km"",""$12,500"""
"audi,2006,232,""150,000km"",""$10,299"""
"bmw,1992,100,""150,000km"",$549"
"opel,1998,90,""150,000km"",$830"
"skoda,2005,75,""90,000km"",""$3,000"""
"opel,2002,0,""125,000km"",""$1,200"""
"renault,2005,86,""150,000km"",""$1,500"""
"audi,2011,160,""30,000km"",""$21,900"""
"sonstige_autos,1995,148,""30,000km"",""$8,000"""
"mercedes_benz,1996,150,""150,000km"",""$2,750"""
"alfa_romeo,2000,120,""150,000km"",""$5,000"""
"volkswagen,2017,90,""150,000km"",$750"
"mercedes_benz,2000,143,""150,000km"",""$2,700"""
