year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,2,1,858,700,118,1049,832,137,EV,3839,N12921,EWR,BNA,130,748,7,0,2013-02-01T12:00:00Z
2013,2,1,858,903,-5,1202,1146,16,UA,565,N593UA,EWR,LAS,315,2227,9,3,2013-02-01T14:00:00Z
2013,2,1,859,900,-1,1251,1220,31,AA,1,N327AA,JFK,LAX,362,2475,9,0,2013-02-01T14:00:00Z
2013,2,1,859,845,14,1444,1350,54,AA,1357,N5FAAA,JFK,SJU,223,1598,8,45,2013-02-01T13:00:00Z
2013,2,1,859,900,-1,1123,1135,-12,DL,485,N302DQ,EWR,ATL,120,746,9,0,2013-02-01T14:00:00Z
2013,2,1,859,900,-1,1021,1048,-27,UA,225,N803UA,EWR,ORD,112,719,9,0,2013-02-01T14:00:00Z
2013,2,1,900,904,-4,1038,1053,-15,UA,1602,N33284,EWR,CLE,70,404,9,4,2013-02-01T14:00:00Z
2013,2,1,900,900,0,1132,1133,-1,UA,1643,N34137,EWR,DEN,239,1605,9,0,2013-02-01T14:00:00Z
2013,2,1,901,905,-4,1018,1023,-5,B6,56,N526JB,JFK,BTV,47,266,9,5,2013-02-01T14:00:00Z
2013,2,1,901,905,-4,1230,1235,-5,VX,407,N625VA,JFK,LAX,350,2475,9,5,2013-02-01T14:00:00Z
2013,2,1,902,827,35,1122,1031,51,EV,4652,N12175,EWR,MYR,98,550,8,27,2013-02-01T13:00:00Z
2013,2,1,903,855,8,1125,1101,24,EV,4383,N13161,EWR,DTW,96,488,8,55,2013-02-01T13:00:00Z
2013,2,1,903,900,3,1216,1159,17,B6,59,N507JB,JFK,TPA,159,1005,9,0,2013-02-01T14:00:00Z
2013,2,1,903,905,-2,1240,1226,14,DL,2379,N338NB,LGA,FLL,185,1076,9,5,2013-02-01T14:00:00Z
2013,2,1,904,908,-4,1126,1120,6,EV,4638,N15986,EWR,CVG,108,569,9,8,2013-02-01T14:00:00Z
2013,2,1,906,820,46,1054,958,56,9E,3317,N913XJ,JFK,BUF,58,301,8,20,2013-02-01T13:00:00Z
2013,2,1,907,843,24,1208,1115,53,EV,4388,N14974,EWR,JAX,137,820,8,43,2013-02-01T13:00:00Z
2013,2,1,908,908,0,1408,1409,-1,UA,1519,N14704,EWR,STT,204,1634,9,8,2013-02-01T14:00:00Z
2013,2,1,911,920,-9,1211,1245,-34,AA,721,N576AA,LGA,DFW,218,1389,9,20,2013-02-01T14:00:00Z
2013,2,1,911,915,-4,1112,1101,11,B6,1103,N238JB,JFK,RDU,84,427,9,15,2013-02-01T14:00:00Z
2013,2,1,911,920,-9,1113,1125,-12,MQ,4582,N528MQ,LGA,CLT,96,544,9,20,2013-02-01T14:00:00Z
2013,2,1,912,900,12,1233,1216,17,UA,77,N13718,LGA,IAH,237,1416,9,0,2013-02-01T14:00:00Z
2013,2,1,915,920,-5,1225,1240,-15,AA,1589,N596AA,EWR,DFW,214,1372,9,20,2013-02-01T14:00:00Z
2013,2,1,917,915,2,1246,1225,21,B6,25,N760JB,JFK,FLL,176,1069,9,15,2013-02-01T14:00:00Z
2013,2,1,918,924,-6,1111,1118,-7,EV,4234,N14960,EWR,STL,139,872,9,24,2013-02-01T14:00:00Z
2013,2,1,923,925,-2,1205,1150,15,WN,3494,N478WN,EWR,DEN,230,1605,9,25,2013-02-01T14:00:00Z
2013,2,1,925,928,-3,1053,1051,2,B6,4,N636JB,JFK,BUF,59,301,9,28,2013-02-01T14:00:00Z
2013,2,1,927,920,7,1239,1233,6,UA,1275,N75861,EWR,LAX,329,2454,9,20,2013-02-01T14:00:00Z
2013,2,1,928,921,7,1036,1029,7,B6,1004,N641JB,JFK,BOS,37,187,9,21,2013-02-01T14:00:00Z
2013,2,1,929,935,-6,1226,1235,-9,VX,251,N840VA,JFK,LAS,324,2248,9,35,2013-02-01T14:00:00Z
2013,2,1,930,929,1,1425,1427,-2,B6,215,N509JB,EWR,SJU,203,1608,9,29,2013-02-01T14:00:00Z
2013,2,1,933,935,-2,1249,1231,18,B6,41,N524JB,JFK,MCO,162,944,9,35,2013-02-01T14:00:00Z
2013,2,1,934,906,28,1317,1216,61,UA,634,N445UA,EWR,PBI,171,1023,9,6,2013-02-01T14:00:00Z
2013,2,1,936,940,-4,1244,1250,-6,AA,1871,N3EBAA,LGA,MIA,168,1096,9,40,2013-02-01T14:00:00Z
2013,2,1,940,935,5,1240,1238,2,B6,361,N612JB,LGA,PBI,159,1035,9,35,2013-02-01T14:00:00Z
2013,2,1,942,945,-3,1110,1135,-25,WN,469,N447WN,LGA,BNA,125,764,9,45,2013-02-01T14:00:00Z
2013,2,1,943,950,-7,1051,1130,-39,WN,1964,N473WN,LGA,MKE,108,738,9,50,2013-02-01T14:00:00Z
2013,2,1,945,950,-5,1142,1210,-28,9E,3961,N8751D,LGA,GRR,98,618,9,50,2013-02-01T14:00:00Z
2013,2,1,946,943,3,1206,1220,-14,EV,4140,N11181,EWR,ATL,123,746,9,43,2013-02-01T14:00:00Z
2013,2,1,947,858,49,1152,1118,34,EV,4364,N17196,EWR,MCI,166,1092,8,58,2013-02-01T13:00:00Z
2013,2,1,947,950,-3,1055,1104,-9,B6,600,N339JB,JFK,PWM,48,273,9,50,2013-02-01T14:00:00Z
2013,2,1,948,1000,-12,1320,1305,15,B6,503,N663JB,EWR,FLL,168,1065,10,0,2013-02-01T15:00:00Z
2013,2,1,949,810,99,1046,925,81,AA,1838,N3AAAA,JFK,BOS,34,187,8,10,2013-02-01T13:00:00Z
2013,2,1,951,1000,-9,1316,1341,-25,DL,1765,N704X,JFK,SFO,352,2586,10,0,2013-02-01T15:00:00Z
2013,2,1,951,955,-4,1219,1246,-27,UA,1597,N15712,EWR,EGE,254,1726,9,55,2013-02-01T14:00:00Z
2013,2,1,951,1000,-9,1054,1121,-27,US,2169,N730US,LGA,DCA,45,214,10,0,2013-02-01T15:00:00Z
2013,2,1,952,930,22,1248,1246,2,B6,375,N606JB,LGA,FLL,162,1076,9,30,2013-02-01T14:00:00Z
2013,2,1,953,958,-5,1107,1137,-30,UA,258,N825UA,LGA,ORD,110,733,9,58,2013-02-01T14:00:00Z
2013,2,1,954,945,9,1114,1130,-16,AA,319,N579AA,LGA,ORD,113,733,9,45,2013-02-01T14:00:00Z
2013,2,1,954,959,-5,1231,1248,-17,B6,197,N505JB,JFK,LAS,316,2248,9,59,2013-02-01T14:00:00Z
2013,2,1,954,1000,-6,1047,1108,-21,US,2122,N947UW,LGA,BOS,31,184,10,0,2013-02-01T15:00:00Z
2013,2,1,955,1006,-11,1107,1121,-14,EV,5711,N829AS,JFK,IAD,50,228,10,6,2013-02-01T15:00:00Z
2013,2,1,956,957,-1,1129,1125,4,EV,4187,N11199,EWR,BNA,120,748,9,57,2013-02-01T14:00:00Z
2013,2,1,956,1000,-4,1234,1233,1,DL,815,N3738B,JFK,ATL,120,760,10,0,2013-02-01T15:00:00Z
2013,2,1,956,1000,-4,1245,1321,-36,UA,499,N401UA,EWR,SEA,331,2402,10,0,2013-02-01T15:00:00Z
2013,2,1,956,959,-3,1118,1129,-11,MQ,4670,N510MQ,LGA,BNA,122,764,9,59,2013-02-01T14:00:00Z
2013,2,1,957,1006,-9,1212,1219,-7,EV,4250,N11565,EWR,IND,106,645,10,6,2013-02-01T15:00:00Z
2013,2,1,957,1000,-3,1154,1209,-15,US,1277,N762US,LGA,CLT,95,544,10,0,2013-02-01T15:00:00Z
2013,2,1,958,1000,-2,1226,1239,-13,DL,1847,N680DA,LGA,ATL,118,762,10,0,2013-02-01T15:00:00Z
2013,2,1,958,1000,-2,1257,1254,3,UA,1623,N79521,EWR,MCO,154,937,10,0,2013-02-01T15:00:00Z
2013,2,1,959,959,0,1345,1333,12,US,450,N656AW,JFK,PHX,317,2153,9,59,2013-02-01T14:00:00Z
2013,2,1,1001,1005,-4,1236,1303,-27,DL,1529,N3732J,JFK,LAS,312,2248,10,5,2013-02-01T15:00:00Z
2013,2,1,1002,955,7,1132,1100,32,9E,3667,N8960A,JFK,PHL,30,94,9,55,2013-02-01T14:00:00Z
2013,2,1,1002,1000,2,1313,1310,3,UA,454,N414UA,EWR,FLL,174,1065,10,0,2013-02-01T15:00:00Z
2013,2,1,1002,1010,-8,1118,1140,-22,MQ,3795,N543MQ,EWR,ORD,114,719,10,10,2013-02-01T15:00:00Z
2013,2,1,1007,900,67,1309,1200,69,UA,430,N449UA,EWR,TPA,159,997,9,0,2013-02-01T14:00:00Z
2013,2,1,1009,1015,-6,1332,1340,-8,US,75,N647AW,EWR,PHX,307,2133,10,15,2013-02-01T15:00:00Z
2013,2,1,1010,1016,-6,1205,1230,-25,DL,2319,N969DL,LGA,MSP,147,1020,10,16,2013-02-01T15:00:00Z
2013,2,1,1012,1015,-3,1208,1208,0,US,1103,N197UW,EWR,CLT,98,529,10,15,2013-02-01T15:00:00Z
2013,2,1,1012,1015,-3,1258,1334,-36,UA,1515,N73259,LGA,IAH,209,1416,10,15,2013-02-01T15:00:00Z
2013,2,1,1013,1020,-7,1314,1330,-16,AA,731,N3ABAA,LGA,DFW,207,1389,10,20,2013-02-01T15:00:00Z
2013,2,1,1013,1015,-2,1216,1216,0,US,1427,N750UW,JFK,CLT,100,541,10,15,2013-02-01T15:00:00Z
2013,2,1,1016,1021,-5,1322,1342,-20,DL,1903,N904DE,LGA,SRQ,169,1047,10,21,2013-02-01T15:00:00Z
2013,2,1,1019,1025,-6,1159,1231,-32,EV,5026,N713EV,EWR,DTW,79,488,10,25,2013-02-01T15:00:00Z
2013,2,1,1019,835,104,1330,1215,75,UA,1480,N17229,EWR,SFO,353,2565,8,35,2013-02-01T13:00:00Z
2013,2,1,1020,1015,5,1128,1131,-3,EV,4663,N13955,EWR,IAD,47,212,10,15,2013-02-01T15:00:00Z
2013,2,1,1021,1023,-2,1255,1255,0,FL,347,N893AT,LGA,ATL,128,762,10,23,2013-02-01T15:00:00Z
2013,2,1,1023,1030,-7,1345,1415,-30,VX,23,N845VA,JFK,SFO,365,2586,10,30,2013-02-01T15:00:00Z
2013,2,1,1024,900,84,1334,1220,74,AA,647,N5DLAA,JFK,MIA,167,1089,9,0,2013-02-01T14:00:00Z
2013,2,1,1026,840,106,1119,1003,76,9E,3422,N907XJ,JFK,BOS,33,187,8,40,2013-02-01T13:00:00Z
2013,2,1,1026,1030,-4,1336,1355,-19,AA,179,N392AA,JFK,SFO,351,2586,10,30,2013-02-01T15:00:00Z
2013,2,1,1026,1030,-4,1257,1252,5,DL,2343,N640DL,EWR,ATL,117,746,10,30,2013-02-01T15:00:00Z
2013,2,1,1026,1030,-4,1205,1215,-10,MQ,4471,N723MQ,LGA,RDU,75,431,10,30,2013-02-01T15:00:00Z
2013,2,1,1028,829,119,1213,1012,121,EV,3815,N16919,EWR,GSO,83,445,8,29,2013-02-01T13:00:00Z
2013,2,1,1029,1030,-1,1330,1340,-10,AA,19,N324AA,JFK,LAX,344,2475,10,30,2013-02-01T15:00:00Z
2013,2,1,1031,1031,0,1350,1403,-13,B6,641,N794JB,JFK,SFO,357,2586,10,31,2013-02-01T15:00:00Z
2013,2,1,1033,1040,-7,1207,1203,4,EV,4240,N14959,EWR,BUF,69,282,10,40,2013-02-01T15:00:00Z
2013,2,1,1033,1039,-6,1332,1330,2,B6,31,N657JB,JFK,MCO,162,944,10,39,2013-02-01T15:00:00Z
2013,2,1,1034,1000,34,1152,1123,29,EV,5736,N834AS,LGA,IAD,49,229,10,0,2013-02-01T15:00:00Z
2013,2,1,1036,830,126,1154,1015,99,AA,313,N434AA,LGA,ORD,115,733,8,30,2013-02-01T13:00:00Z
2013,2,1,1037,1045,-8,1238,1250,-12,DL,1573,N327NB,LGA,MEM,154,963,10,45,2013-02-01T15:00:00Z
2013,2,1,1043,1043,0,1336,1340,-4,UA,406,N670UA,EWR,IAH,217,1400,10,43,2013-02-01T15:00:00Z
2013,2,1,1049,1050,-1,1401,1405,-4,B6,373,N652JB,LGA,FLL,171,1076,10,50,2013-02-01T15:00:00Z
2013,2,1,1049,1100,-11,1407,1420,-13,DL,1275,N3761R,JFK,SLC,282,1990,11,0,2013-02-01T16:00:00Z
2013,2,1,1049,1050,-1,1335,1340,-5,UA,1525,N37273,EWR,LAS,321,2227,10,50,2013-02-01T15:00:00Z
2013,2,1,1050,1100,-10,1348,1410,-22,AA,739,N3AWAA,LGA,DFW,210,1389,11,0,2013-02-01T16:00:00Z
2013,2,1,1051,1042,9,1157,1206,-9,EV,4694,N16561,EWR,MKE,111,725,10,42,2013-02-01T15:00:00Z
2013,2,1,1051,955,56,1335,1220,75,MQ,4654,N507MQ,LGA,ATL,123,762,9,55,2013-02-01T14:00:00Z
2013,2,1,1053,1100,-7,1145,1209,-24,US,2124,N950UW,LGA,BOS,34,184,11,0,2013-02-01T16:00:00Z
2013,2,1,1053,1100,-7,1202,1214,-12,US,2171,N748UW,LGA,DCA,45,214,11,0,2013-02-01T16:00:00Z
2013,2,1,1054,1100,-6,1316,1338,-22,DL,1647,N694DL,LGA,ATL,119,762,11,0,2013-02-01T16:00:00Z
2013,2,1,1054,1100,-6,1417,1424,-7,DL,2044,N979DL,LGA,MIA,171,1096,11,0,2013-02-01T16:00:00Z
2013,2,1,1054,1056,-2,1200,1207,-7,UA,570,N815UA,EWR,BOS,35,200,10,56,2013-02-01T15:00:00Z
2013,2,1,1054,1100,-6,1406,1425,-19,UA,642,N517UA,JFK,SFO,354,2586,11,0,2013-02-01T16:00:00Z
2013,2,1,1055,1052,3,1410,1414,-4,UA,471,N479UA,EWR,RSW,177,1068,10,52,2013-02-01T15:00:00Z
2013,2,1,1055,1100,-5,1414,1432,-18,UA,1120,N27213,EWR,SFO,358,2565,11,0,2013-02-01T16:00:00Z
2013,2,1,1057,1059,-2,1359,1325,34,B6,1925,N510JB,JFK,MSY,189,1182,10,59,2013-02-01T15:00:00Z
2013,2,1,1058,1100,-2,1255,1300,-5,WN,1873,N964WN,LGA,STL,136,888,11,0,2013-02-01T16:00:00Z
2013,2,1,1105,1110,-5,1210,1221,-11,B6,24,N334JB,JFK,BTV,49,266,11,10,2013-02-01T16:00:00Z
2013,2,1,1108,1105,3,1221,1245,-24,WN,542,N923WN,LGA,MDW,113,725,11,5,2013-02-01T16:00:00Z
2013,2,1,1112,1115,-3,1427,1425,2,AA,2099,N3JVAA,LGA,MIA,163,1096,11,15,2013-02-01T16:00:00Z
2013,2,1,1113,929,104,1211,1044,87,EV,4636,N21154,EWR,DCA,44,199,9,29,2013-02-01T14:00:00Z
2013,2,1,1114,1114,0,1333,1345,-12,UA,1403,N36280,LGA,DEN,233,1620,11,14,2013-02-01T16:00:00Z
2013,2,1,1116,1114,2,1308,1315,-7,DL,1031,N358NB,LGA,DTW,80,502,11,14,2013-02-01T16:00:00Z
2013,2,1,1119,1125,-6,1238,1305,-27,AA,327,N3DHAA,LGA,ORD,114,733,11,25,2013-02-01T16:00:00Z
2013,2,1,1119,1050,29,1257,1250,7,MQ,4589,N500MQ,LGA,DTW,76,502,10,50,2013-02-01T15:00:00Z
2013,2,1,1121,1115,6,1255,1257,-2,EV,5273,N754EV,LGA,PIT,63,335,11,15,2013-02-01T16:00:00Z
2013,2,1,1122,1130,-8,1441,1430,11,DL,695,N933DL,JFK,MCO,161,944,11,30,2013-02-01T16:00:00Z
2013,2,1,1123,1129,-6,1423,1419,4,B6,523,N566JB,EWR,MCO,153,937,11,29,2013-02-01T16:00:00Z
2013,2,1,1124,1125,-1,1437,1439,-2,B6,673,N779JB,JFK,LAX,353,2475,11,25,2013-02-01T16:00:00Z
2013,2,1,1125,1125,0,1556,1620,-24,DL,315,N3746H,JFK,SJU,196,1598,11,25,2013-02-01T16:00:00Z
2013,2,1,1126,1129,-3,1307,1305,2,EV,4671,N18114,EWR,RDU,75,416,11,29,2013-02-01T16:00:00Z
2013,2,1,1126,1140,-14,1441,1445,-4,AA,1623,N3DWAA,EWR,MIA,166,1085,11,40,2013-02-01T16:00:00Z
2013,2,1,1126,1129,-3,1440,1438,2,B6,133,N766JB,JFK,RSW,175,1074,11,29,2013-02-01T16:00:00Z
2013,2,1,1126,1130,-4,1320,1334,-14,US,1625,N193UW,LGA,CLT,94,544,11,30,2013-02-01T16:00:00Z
2013,2,1,1127,1130,-3,1441,1445,-4,UA,703,N532UA,JFK,LAX,346,2475,11,30,2013-02-01T16:00:00Z
2013,2,1,1127,1130,-3,1413,1422,-9,UA,1736,N29124,EWR,MCO,147,937,11,30,2013-02-01T16:00:00Z
2013,2,1,1132,1130,2,1304,1315,-11,WN,145,N651SW,EWR,STL,134,872,11,30,2013-02-01T16:00:00Z
2013,2,1,1133,822,191,1324,1019,185,EV,4691,N14543,EWR,DAY,90,533,8,22,2013-02-01T13:00:00Z
2013,2,1,1134,1130,4,1333,1356,-23,UA,1625,N77258,EWR,DEN,220,1605,11,30,2013-02-01T16:00:00Z
2013,2,1,1136,1140,-4,1512,1450,22,DL,930,N339NB,LGA,FLL,183,1076,11,40,2013-02-01T16:00:00Z
2013,2,1,1139,1135,4,1327,1330,-3,MQ,4553,N722MQ,LGA,CLE,72,419,11,35,2013-02-01T16:00:00Z
2013,2,1,1140,1145,-5,1308,1321,-13,FL,353,N926AT,LGA,CAK,66,397,11,45,2013-02-01T16:00:00Z
2013,2,1,1141,1145,-4,1451,1454,-3,DL,1875,N900DE,LGA,TPA,164,1010,11,45,2013-02-01T16:00:00Z
2013,2,1,1142,1144,-2,1437,1445,-8,UA,1707,N78285,EWR,TPA,160,997,11,44,2013-02-01T16:00:00Z
2013,2,1,1144,1134,10,1334,1345,-11,DL,2219,N341NB,LGA,MSP,147,1020,11,34,2013-02-01T16:00:00Z
2013,2,1,1145,1145,0,1359,1410,-11,DL,401,N303DQ,EWR,ATL,116,746,11,45,2013-02-01T16:00:00Z
2013,2,1,1145,1150,-5,1342,1345,-3,MQ,4646,N505MQ,LGA,MSP,153,1020,11,50,2013-02-01T16:00:00Z
2013,2,1,1146,1159,-13,1301,1314,-13,EV,4349,N14993,EWR,ORF,54,284,11,59,2013-02-01T16:00:00Z
2013,2,1,1146,1200,-14,1254,1304,-10,B6,1174,N337JB,EWR,BOS,51,200,12,0,2013-02-01T17:00:00Z
2013,2,1,1146,1145,1,1507,1453,14,DL,1174,N316NB,LGA,PBI,172,1035,11,45,2013-02-01T16:00:00Z
2013,2,1,1150,1155,-5,1503,1459,4,B6,625,N267JB,JFK,HOU,230,1428,11,55,2013-02-01T16:00:00Z
2013,2,1,1151,1120,31,1400,1336,24,EV,4298,N10156,EWR,MCI,170,1092,11,20,2013-02-01T16:00:00Z
2013,2,1,1151,1144,7,1306,1255,11,EV,4264,N13553,EWR,BTV,49,266,11,44,2013-02-01T16:00:00Z
2013,2,1,1152,1200,-8,1321,1330,-9,MQ,4601,N1EAMQ,LGA,BNA,118,764,12,0,2013-02-01T17:00:00Z
2013,2,1,1153,1200,-7,1304,1305,-1,US,2126,N955UW,LGA,BOS,37,184,12,0,2013-02-01T17:00:00Z
2013,2,1,1153,1200,-7,1304,1309,-5,US,2173,N766US,LGA,DCA,46,214,12,0,2013-02-01T17:00:00Z
2013,2,1,1154,1159,-5,1433,1431,2,EV,4090,N27962,EWR,JAX,141,820,11,59,2013-02-01T16:00:00Z
2013,2,1,1154,1115,39,1345,1310,35,MQ,4485,N725MQ,LGA,CMH,78,479,11,15,2013-02-01T16:00:00Z
2013,2,1,1154,1200,-6,1421,1430,-9,MQ,4658,N0EGMQ,LGA,ATL,119,762,12,0,2013-02-01T17:00:00Z
2013,2,1,1155,1200,-5,1511,1510,1,AA,3,N329AA,JFK,LAX,344,2475,12,0,2013-02-01T17:00:00Z
2013,2,1,1155,1200,-5,1454,1459,-5,UA,1461,N24706,EWR,IAH,225,1400,12,0,2013-02-01T17:00:00Z
2013,2,1,1156,1155,1,1250,1304,-14,9E,3483,N935XJ,JFK,BOS,34,187,11,55,2013-02-01T16:00:00Z
2013,2,1,1157,1200,-3,1459,1447,12,EV,5371,N730EV,LGA,JAX,132,833,12,0,2013-02-01T17:00:00Z
2013,2,1,1157,1200,-3,1428,1438,-10,DL,1947,N6702,LGA,ATL,116,762,12,0,2013-02-01T17:00:00Z
2013,2,1,1200,1200,0,1514,1529,-15,DL,863,N711ZX,JFK,LAX,343,2475,12,0,2013-02-01T17:00:00Z
2013,2,1,1204,1200,4,1324,1315,9,MQ,4425,N736MQ,JFK,DCA,57,213,12,0,2013-02-01T17:00:00Z
2013,2,1,1206,1210,-4,1306,1310,-4,WN,477,N749SW,EWR,BWI,35,169,12,10,2013-02-01T17:00:00Z
2013,2,1,1207,1215,-8,1329,1328,1,EV,4087,N11107,EWR,PWM,52,284,12,15,2013-02-01T17:00:00Z
2013,2,1,1208,1210,-2,1314,1323,-9,B6,42,N228JB,JFK,SYR,47,209,12,10,2013-02-01T17:00:00Z
2013,2,1,1208,1100,68,1316,1215,61,MQ,3792,N527MQ,JFK,DCA,54,213,11,0,2013-02-01T16:00:00Z
2013,2,1,1214,1221,-7,1535,1555,-20,UA,345,N832UA,EWR,SFO,356,2565,12,21,2013-02-01T17:00:00Z
2013,2,1,1215,1205,10,1520,1520,0,AA,743,N555AA,LGA,DFW,215,1389,12,5,2013-02-01T17:00:00Z
2013,2,1,1215,1220,-5,1327,1343,-16,B6,66,N178JB,JFK,BUF,59,301,12,20,2013-02-01T17:00:00Z
2013,2,1,1215,1220,-5,1528,1533,-5,B6,209,N712JB,JFK,LGB,355,2465,12,20,2013-02-01T17:00:00Z
2013,2,1,1216,1220,-4,1346,1350,-4,MQ,3697,N524MQ,EWR,ORD,108,719,12,20,2013-02-01T17:00:00Z
2013,2,1,1223,1217,6,1558,1556,2,UA,1227,N77261,EWR,PHX,311,2133,12,17,2013-02-01T17:00:00Z
2013,2,1,1226,1230,-4,1348,1405,-17,WN,283,N276WN,LGA,MKE,112,738,12,30,2013-02-01T17:00:00Z
2013,2,1,1228,1235,-7,1526,1606,-40,DL,2174,N393DA,JFK,SLC,277,1990,12,35,2013-02-01T17:00:00Z
2013,2,1,1228,1235,-7,1410,1415,-5,MQ,4404,N836MQ,JFK,RDU,84,427,12,35,2013-02-01T17:00:00Z
2013,2,1,1228,1200,28,1422,1400,22,US,1443,N714US,JFK,CLT,93,541,12,0,2013-02-01T17:00:00Z
2013,2,1,1231,1240,-9,1536,1540,-4,AA,1853,N4YJAA,EWR,DFW,214,1372,12,40,2013-02-01T17:00:00Z
2013,2,1,1237,1235,2,1555,1535,20,UA,1000,N33289,EWR,MIA,181,1085,12,35,2013-02-01T17:00:00Z
2013,2,1,1240,1245,-5,1555,1600,-5,AA,2253,N3EXAA,LGA,MIA,168,1096,12,45,2013-02-01T17:00:00Z
2013,2,1,1244,1250,-6,1336,1355,-19,B6,1006,N283JB,JFK,BOS,38,187,12,50,2013-02-01T17:00:00Z
2013,2,1,1245,1240,5,1553,1555,-2,AA,2041,N5EFAA,JFK,MIA,167,1089,12,40,2013-02-01T17:00:00Z
2013,2,1,1247,1250,-3,1458,1520,-22,WN,390,N416WN,LGA,DEN,234,1620,12,50,2013-02-01T17:00:00Z
2013,2,1,1247,1251,-4,1552,1602,-10,UA,317,N442UA,LGA,IAH,225,1416,12,51,2013-02-01T17:00:00Z
2013,2,1,1251,1259,-8,1410,1420,-10,EV,4158,N11536,EWR,RIC,58,277,12,59,2013-02-01T17:00:00Z
2013,2,1,1251,1250,1,1558,1550,8,DL,1685,N370NW,LGA,MCO,154,950,12,50,2013-02-01T17:00:00Z
2013,2,1,1251,1300,-9,1429,1450,-21,MQ,4426,N737MQ,LGA,CMH,80,479,13,0,2013-02-01T18:00:00Z
2013,2,1,1251,1300,-9,1356,1407,-11,US,2175,N745VJ,LGA,DCA,43,214,13,0,2013-02-01T18:00:00Z
2013,2,1,1252,1300,-8,1345,1406,-21,US,2128,N944UW,LGA,BOS,34,184,13,0,2013-02-01T18:00:00Z
2013,2,1,1253,1255,-2,1558,1605,-7,UA,1612,N24729,EWR,DFW,217,1372,12,55,2013-02-01T17:00:00Z
2013,2,1,1254,1300,-6,1615,1610,5,WN,2239,N777QC,EWR,HOU,229,1411,13,0,2013-02-01T18:00:00Z
2013,2,1,1255,1300,-5,1531,1537,-6,DL,781,N3766,LGA,ATL,120,762,13,0,2013-02-01T18:00:00Z
2013,2,1,1255,1259,-4,1453,1456,-3,US,1459,N178US,LGA,CLT,90,544,12,59,2013-02-01T17:00:00Z
2013,2,1,1255,1259,-4,1358,1436,-38,UA,1249,N26123,EWR,ORD,109,719,12,59,2013-02-01T17:00:00Z
2013,2,1,1256,1240,16,1455,1445,10,DL,1131,N353NB,LGA,DTW,85,502,12,40,2013-02-01T17:00:00Z
2013,2,1,1258,1300,-2,1533,1529,4,EV,4950,N738EV,EWR,ATL,119,746,13,0,2013-02-01T18:00:00Z
2013,2,1,1300,1308,-8,1530,1542,-12,FL,348,N981AT,LGA,ATL,122,762,13,8,2013-02-01T18:00:00Z
2013,2,1,1300,1300,0,NA,1506,NA,9E,3762,N8888D,EWR,CVG,NA,569,13,0,2013-02-01T18:00:00Z
2013,2,1,1301,1250,11,1458,1449,9,9E,3694,N176PQ,EWR,DTW,87,488,12,50,2013-02-01T17:00:00Z
2013,2,1,1301,1300,1,1613,1606,7,B6,85,N806JB,JFK,FLL,170,1069,13,0,2013-02-01T18:00:00Z
2013,2,1,1302,1245,17,1600,1550,10,AA,745,N3GDAA,LGA,DFW,209,1389,12,45,2013-02-01T17:00:00Z
2013,2,1,1302,1245,17,1355,1350,5,AA,1850,N3AAAA,JFK,BOS,33,187,12,45,2013-02-01T17:00:00Z
2013,2,1,1305,1259,6,1615,1556,19,B6,991,N353JB,JFK,PBI,165,1028,12,59,2013-02-01T17:00:00Z
2013,2,1,1305,1305,0,1545,1527,18,UA,539,N530UA,EWR,MSY,190,1167,13,5,2013-02-01T18:00:00Z
2013,2,1,1305,1253,12,1558,1555,3,UA,1641,N73276,EWR,MCO,149,937,12,53,2013-02-01T17:00:00Z
2013,2,1,1306,1315,-9,1543,1520,23,MQ,4564,N713MQ,LGA,DTW,88,502,13,15,2013-02-01T18:00:00Z
2013,2,1,1307,930,217,1432,1103,209,9E,3661,N8458A,JFK,ROC,54,264,9,30,2013-02-01T14:00:00Z
2013,2,1,1312,1315,-3,1513,1504,9,US,1895,N162UW,EWR,CLT,95,529,13,15,2013-02-01T18:00:00Z
2013,2,1,1316,1320,-4,1445,1436,9,EV,4231,N19966,EWR,IAD,66,212,13,20,2013-02-01T18:00:00Z
2013,2,1,1317,1310,7,1408,1419,-11,UA,561,N830UA,EWR,BOS,35,200,13,10,2013-02-01T18:00:00Z
2013,2,1,1317,1320,-3,1629,1633,-4,UA,1110,N57111,EWR,LAX,347,2454,13,20,2013-02-01T18:00:00Z
2013,2,1,1318,1325,-7,1502,1505,-3,MQ,4475,N711MQ,LGA,RDU,76,431,13,25,2013-02-01T18:00:00Z
2013,2,1,1321,1216,65,1546,1445,61,EV,3826,N11535,EWR,ATL,123,746,12,16,2013-02-01T17:00:00Z
2013,2,1,1321,1330,-9,1608,1617,-9,B6,525,N324JB,EWR,MCO,147,937,13,30,2013-02-01T18:00:00Z
2013,2,1,1322,1032,170,1538,1240,178,EV,4689,N18557,EWR,CHS,111,628,10,32,2013-02-01T15:00:00Z
2013,2,1,1323,1320,3,1654,1650,4,VX,411,N628VA,JFK,LAX,360,2475,13,20,2013-02-01T18:00:00Z
2013,2,1,1325,1322,3,1640,1624,16,B6,431,N729JB,LGA,SRQ,164,1047,13,22,2013-02-01T18:00:00Z
